race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,40,37,0,12,7.244227,3.555348,1,0,0
1,35,68,0,12,6.263398,2.70805,1,0,0
1,51,62,0,12,6.925527,2.858193,0,0,1
1,40,35,0,14,6.684612,2.995732,1,0,0
1,40,49,0,12,6.609349,2.92047,1,0,0
1,40,50,0,14,6.779922,3.091043,1,0,0
1,32,25,1,14,6.298949,2.833213,0,1,0
0,40,45,0,14,6.55108,2.862201,1,0,0
1,55,37,0,14,7.189922,2.890372,1,0,0
1,30,60,1,12,6.047372,2.646175,1,0,0
1,0,25,0,18,6.54002,2.251292,0,1,0
0,40,35,0,14,6.956164,3.267285,1,0,0
0,40,36,0,12,6.39693,2.70805,1,0,0
0,24,65,1,16,6.122493,2.944439,1,0,0
0,40,40,0,18,6.804615,3.115735,0,1,0
0,40,55,0,12,6.461468,2.772589,1,0,0
0,40,58,0,9,6.522093,2.833213,1,0,0
0,40,43,0,16,6.907755,3.218876,0,1,0
1,40,55,0,12,6.684612,2.995732,1,0,0
0,40,30,0,14,5.886104,2.197225,0,1,0
0,40,50,0,12,6.768493,2.564949,0,1,0
1,0,38,0,16,6.684612,2.397895,0,0,1
1,40,56,0,12,5.768321,2.079442,0,0,1
0,0,18,0,12,5.783825,2.890372,0,1,0
0,0,43,1,12,5.703783,2.079442,0,1,0
0,0,39,1,12,5.950643,2.351375,0,1,0
1,0,62,0,14,6.693324,2.197225,1,0,0
1,0,64,1,14,6.109248,2.564949,1,0,0
1,36,61,0,16,7.783224,3.912023,1,0,0
1,40,56,0,12,5.978379,2.2895,0,0,1
1,40,52,0,12,6.309918,2.484907,0,1,0
1,40,43,0,14,6.461468,2.772589,0,0,1
1,20,69,1,18,6.291569,3.295837,1,0,0
1,40,31,0,12,6.579251,2.890372,0,1,0
1,32,30,1,11,5.545177,2.079442,0,1,0
1,0,32,0,12,6.963842,3.044523,0,0,1
1,60,26,0,16,7.118834,2.995732,0,1,0
0,24,82,1,16,5.820676,2.642622,1,0,0
1,0,50,0,14,5.153696,2.197225,0,0,1
1,50,36,0,12,6.496021,2.583997,1,0,0
1,40,35,0,16,6.234411,2.545531,1,0,0
0,40,54,0,14,7.374942,3.532226,0,1,0
1,45,31,0,12,6.253348,2.446686,0,1,0
1,0,27,0,12,6.511745,2.772589,0,1,0
1,0,20,0,14,5.900938,2.208274,0,1,0
1,40,28,0,12,6.253829,2.564949,1,0,0
1,20,26,1,14,5.411646,2.415914,1,0,0
1,40,36,0,11,6.253829,2.564949,0,1,0
1,40,35,0,14,6.633318,2.944439,0,1,0
1,0,25,0,16,6.591674,2.668616,0,1,0
0,40,35,0,12,6.327937,2.639057,0,1,0
1,40,23,0,12,6.327937,2.639057,0,1,0
1,40,26,0,12,6.234411,2.545531,0,1,0
1,40,27,0,12,5.992714,2.272126,1,0,0
1,20,51,1,14,5.192957,2.197225,1,0,0
1,0,32,1,12,5.218246,2.079442,1,0,0
1,40,26,0,16,6.253829,2.564949,0,1,0
0,35,25,0,16,5.779972,2.224623,0,1,0
1,40,58,0,12,6.824374,3.135494,1,0,0
1,40,50,0,12,5.886104,2.197225,0,0,1
1,40,46,0,12,6.824374,3.135494,1,0,0
0,0,44,0,14,6.063785,2.70805,1,0,0
1,0,47,1,12,5.991465,2.302585,1,0,0
1,6,17,1,12,4.069027,2.277267,0,1,0
1,40,53,0,18,7.495542,3.806663,1,0,0
1,20,19,1,11,5.416101,2.420368,0,1,0
1,24,35,1,14,6.088773,2.910719,1,0,0
1,0,26,0,14,5.703783,2.351375,0,1,0
1,45,43,0,12,6.003887,2.197225,0,1,0
1,40,30,0,14,6.684612,2.995732,0,0,1
0,40,19,0,14,6.946976,3.258096,0,1,0
1,40,36,0,16,6.530878,2.841998,1,0,0
1,40,36,0,12,6.984716,3.295837,1,0,0
1,0,49,0,14,6.109248,2.169054,1,0,0
1,0,49,0,12,5.393628,2.366498,1,0,0
1,0,49,0,12,6.109248,2.797281,1,0,0
1,58,26,0,12,6.701961,2.397895,0,1,0
1,25,42,1,12,5.521461,2.302585,0,0,1
1,14,22,1,12,4.836282,2.197225,0,1,0
0,20,33,1,14,4.976734,1.981001,0,1,0
1,35,26,0,12,5.752573,2.197225,1,0,0
1,30,20,1,14,5.857933,1.609438,0,1,0
1,40,44,0,12,6.684612,2.995732,1,0,0
1,40,21,0,12,5.768321,2.079442,0,1,0
1,40,49,0,10,6.556778,2.867899,1,0,0
1,40,48,0,12,6.39693,2.70805,1,0,0
0,40,51,0,16,6.39693,2.70805,0,1,0
1,0,46,0,5.5,5.991465,2.397895,0,1,0
1,40,50,0,5.5,5.991465,2.302585,0,0,1
1,40,31,0,14,5.991465,2.302585,0,1,0
1,24,53,1,14,6.39693,3.218876,1,0,0
1,40,54,0,12,6.522093,2.833213,0,0,1
1,40,70,0,12,6.148468,2.459589,1,0,0
1,0,63,0,5.5,6.288713,2.639057,1,0,0
1,0,27,1,12,6.047538,2.397895,0,1,0
0,20,37,1,16,6.522093,3.526361,0,1,0
1,0,28,0,14,6.802395,2.944965,1,0,0
0,4,16,1,10,3.988984,2.60269,0,1,0
0,0,44,0,14,6.844571,2.397895,0,0,1
0,0,38,0,12,6.802395,3.178054,0,0,1
1,0,41,0,14,7.205004,2.944439,1,0,0
1,20,20,1,14,5.393628,2.397895,0,1,0
0,40,27,0,12,6.455199,2.766319,1,0,0
1,40,25,0,14,6.461468,2.772589,0,1,0
1,28,26,1,14,5.634789,2.302585,0,0,1
1,40,49,0,12,6.39693,2.70805,0,0,1
0,12,23,1,14,4.465908,1.981001,0,1,0
1,40,59,0,5.5,5.991465,2.302585,0,1,0
1,40,59,0,5.5,6.55108,2.302585,0,1,0
1,40,28,0,12,5.991465,2.302585,0,1,0
1,40,24,0,12,5.991465,2.302585,0,1,0
1,24,20,1,12,5.768321,1.609438,0,1,0
1,40,23,0,12,6.155664,2.263844,0,1,0
1,16,40,1,12,5.075174,2.302585,1,0,0
1,30,58,1,16,5.966147,2.564949,1,0,0
1,0,36,0,12,7.273994,2.820188,1,0,0
1,17,18,1,14,5.636574,2.80336,0,1,0
0,40,32,0,12,6.39693,2.70805,1,0,0
0,40,32,0,16,7.426549,3.73767,1,0,0
0,0,25,1,16,6.175368,2.332144,0,1,0
0,0,30,0,14,6.54002,2.862201,1,0,0
1,40,23,0,12,6.39693,2.70805,0,1,0
1,40,32,0,14,6.522093,2.833213,1,0,0
1,40,36,0,12,6.684612,2.995732,1,0,0
1,30,27,0,12,5.703783,2.302585,0,1,0
1,40,53,0,14,6.887553,3.198673,0,0,1
1,24,21,1,14,5.503378,2.325325,0,1,0
1,20,50,1,12,5.393628,2.397895,1,0,0
1,20,56,1,16,6.180431,3.184698,1,0,0
1,40,44,0,12,6.008322,2.319442,0,0,1
1,35,20,0,12,5.953243,2.397895,0,1,0
1,9,22,1,14,4.49981,2.302585,0,0,1
1,20,63,1,2.5,5.298317,2.302585,1,0,0
1,40,58,0,12,5.991465,2.302585,1,0,0
0,20,23,1,16,5.32301,2.327278,0,1,0
1,20,36,1,18,6.907755,3.912023,0,1,0
0,40,73,0,12,6.345636,2.656757,1,0,0
1,40,40,0,16,6.461468,2.772589,1,0,0
1,0,33,0,10,6.214608,2.302585,0,0,1
1,8,32,0,14,5.081156,3.001714,1,0,0
1,40,37,0,16,6.086775,2.397895,0,0,1
0,40,23,0,14,6.173786,2.484907,0,1,0
0,30,24,1,14,5.966147,2.564949,0,1,0
1,40,57,0,14,6.253829,2.564949,1,0,0
1,70,33,0,14,6.927068,2.429218,0,0,1
1,40,75,1,12,5.768321,2.079442,1,0,0
1,40,75,0,16,6.994025,3.258096,1,0,0
1,0,70,1,16,6.109248,2.639057,1,0,0
1,0,19,0,12,5.783825,2.302585,0,1,0
1,0,24,0,11,5.703783,2.140066,0,1,0
1,35,64,0,12,6.0226,2.467252,0,0,1
1,40,26,0,12,6.073044,2.384165,1,0,0
1,40,29,0,12,6.363028,2.674149,1,0,0
1,22,40,1,16,5.231109,2.140066,1,0,0
0,40,35,0,14,6.39693,2.70805,0,1,0
0,40,51,0,14,6.39693,2.70805,0,1,0
0,40,26,0,14,6.345636,2.656757,0,1,0
0,40,56,0,18,7.495542,3.806663,1,0,0
1,40,45,0,14,6.455199,2.766319,1,0,0
0,40,27,0,12,6.173786,2.484907,0,0,1
0,36,41,0,12,6.579251,2.995732,0,1,0
0,2,16,1,10,2.564949,1.871802,0,1,0
0,0,44,0,14,6.64539,2.70805,1,0,0
0,0,43,0,14,6.357704,2.639057,1,0,0
0,0,61,0,12,6.805723,3.433987,1,0,0
0,40,42,0,16,7.021084,3.332205,0,0,1
0,35,72,0,12,6.176387,2.621039,0,0,1
1,40,50,0,14,6.579251,2.890372,1,0,0
1,0,27,0,14,6.309918,2.442347,0,1,0
1,0,26,0,14,6.309918,2.607124,0,1,0
1,30,30,1,12,6.331502,2.70805,0,0,1
1,0,48,0,14,5.598422,2.36556,1,0,0
1,0,30,0,12,6.040255,2.553344,1,0,0
1,0,25,1,12,5.703783,2.197225,1,0,0
1,30,38,1,2.5,5.511411,2.110213,0,1,0
1,40,38,0,7.5,5.799093,2.110213,0,1,0
1,40,20,0,12,6.214608,2.525729,0,1,0
1,40,33,0,10,5.857933,2.169054,1,0,0
1,25,38,1,10,5.570251,2.351375,1,0,0
1,40,49,0,16,6.786039,2.957511,0,0,1
1,20,39,1,16,5.634789,2.639057,1,0,0
1,50,41,0,16,6.745236,2.833213,1,0,0
1,40,28,0,16,6.357496,2.668616,1,0,0
1,0,56,0,12,6.175368,2.476538,0,0,1
1,35,34,0,14,5.953243,2.397895,0,0,1
1,40,60,0,12,5.991465,2.302585,0,0,1
1,35,46,0,12,6.327937,2.772589,1,0,0
1,40,28,0,12,5.992714,2.272126,0,1,0
1,20,17,1,11,5.075174,2.079442,0,1,0
1,25,18,1,12,5.387929,2.169054,0,1,0
1,30,50,1,9,5.480639,2.079442,1,0,0
1,40,31,0,12,6.291569,2.60269,0,1,0
1,0,52,0,14,6.868526,3.091043,0,0,1
1,25,19,1,14,5.570251,2.351375,0,1,0
1,35,33,0,14,6.253348,2.698,1,0,0
1,30,45,0,12,5.843544,2.442347,0,0,1
1,45,38,0,16,7.025538,3.218876,0,0,1
1,50,37,0,18,7.20786,3.295837,0,0,1
0,30,55,0,14,6.02659,2.625393,0,0,1
1,50,57,0,14,6.956545,2.70805,1,0,0
1,0,60,0,12,6.047538,2.297573,1,0,0
1,0,52,0,12,6.047538,2.297573,1,0,0
1,25,21,1,14,5.233779,2.014903,0,1,0
1,40,36,0,12,5.780744,2.091864,1,0,0
1,40,37,0,14,7.154615,3.465736,1,0,0
1,40,19,0,12,5.886104,2.197225,0,1,0
1,40,52,0,14,5.780744,2.091864,1,0,0
1,40,54,0,14,6.041207,2.352327,1,0,0
1,40,34,0,12,6.016157,2.327278,1,0,0
1,40,32,0,10,6.155919,2.397895,1,0,0
1,40,27,0,12,7.090077,3.401197,1,0,0
1,43,53,0,14,6.700362,2.939162,0,0,1
0,0,45,0,12,6.55108,2.297573,0,0,1
0,30,20,1,12,5.490589,2.089392,0,1,0
0,30,18,1,12,5.511411,2.110213,0,1,0
0,40,32,0,14,6.173786,2.484907,0,1,0
0,40,20,0,12,5.991465,2.302585,0,1,0
0,40,20,0,12,5.886104,2.197225,0,1,0
1,35,29,0,14,5.695414,2.140066,0,1,0
1,40,55,0,12,6.363028,2.674149,0,0,1
1,12,20,1,14,5.501258,2.302585,0,1,0
1,0,46,0,14,5.966147,2.343727,0,0,1
0,40,38,0,18,7.594884,3.906005,1,0,0
0,40,40,0,14,7.122867,3.433987,0,0,1
1,8,45,0,16,4.330733,2.251292,1,0,0
1,40,34,0,14,6.866933,3.178054,0,1,0
1,40,59,0,22,7.41722,3.728341,1,0,0
0,0,43,1,14,5.95223,2.351375,0,1,0
1,40,46,0,16,6.829577,3.140698,1,0,0
1,40,48,0,16,6.829577,3.140698,0,1,0
0,0,45,0,14,6.016157,2.617396,1,0,0
1,45,52,0,14,6.828442,2.862201,0,0,1
1,15,18,1,12,5.347107,2.639057,0,1,0
1,50,29,0,14,7.409136,3.417727,0,1,0
1,40,24,0,14,6.021023,2.332144,0,1,0
1,40,41,0,14,6.60665,2.917771,0,1,0
1,40,34,0,5.5,5.828946,2.140066,0,1,0
1,40,28,0,5.5,5.828946,2.140066,0,1,0
1,40,18,0,11,5.828946,2.140066,0,1,0
0,0,38,0,14,7.205004,3.135494,0,1,0
0,0,50,0,14,6.173786,2.70805,1,0,0
0,0,24,0,12,6.693324,2.251292,0,1,0
1,40,26,0,9,7.003066,2.397895,0,1,0
1,0,52,0,16,7.145985,2.529721,1,0,0
1,0,23,1,12,5.828946,2.484907,0,1,0
0,0,24,0,16,6.511745,3.044523,0,1,0
0,40,34,0,16,6.907755,3.218876,1,0,0
0,0,39,0,16,6.907755,3.912023,1,0,0
1,40,51,0,12,6.559615,2.870736,1,0,0
1,40,51,0,12,6.131227,2.442347,1,0,0
0,40,25,0,12,5.991465,2.302585,0,1,0
0,0,69,0,14,6.021023,2.442347,0,1,0
1,0,43,0,14,6.868526,2.939162,0,0,1
1,40,37,0,14,6.253829,2.564949,1,0,0
1,20,49,1,12,5.634789,2.639057,1,0,0
1,1,31,1,12,2.397895,2.397895,1,0,0
1,40,39,0,12,6.434226,2.745346,1,0,0
1,40,44,0,16,6.684612,2.995732,1,0,0
1,15,17,1,11,4.742756,2.034706,0,1,0
1,30,50,1,12,6.003887,2.60269,1,0,0
1,40,66,0,14,6.46956,2.780681,1,0,0
1,60,61,0,16,7.731931,3.637586,1,0,0
1,0,38,0,16,6.763169,3.332205,1,0,0
1,20,34,1,18,5.574053,2.251292,1,0,0
1,20,21,1,14,5.192957,2.197225,0,1,0
1,20,21,1,14,5.192957,2.197225,0,1,0
1,40,24,0,14,5.991465,2.302585,0,1,0
1,14,72,1,14,5.529429,2.890372,1,0,0
1,20,31,1,1,5.501258,2.397895,1,0,0
1,0,50,0,16,6.511849,2.862201,0,0,1
1,4,18,1,12,3.401197,2.014903,0,1,0
1,0,67,0,9,6.436151,2.747271,0,0,1
1,15,26,1,12,5.059425,2.351375,0,1,0
1,20,19,1,12,5.703783,2.70805,0,1,0
1,20,18,1,12,5.347107,2.351375,0,1,0
1,40,64,0,22,7.967145,3.931826,1,0,0
1,40,29,0,18,6.659294,2.917771,1,0,0
1,40,54,0,14,6.427782,2.738903,1,0,0
1,40,21,0,14,6.040255,2.351375,0,1,0
1,40,41,0,14,6.39693,2.70805,1,0,0
0,40,27,0,14,6.173786,2.484907,0,1,0
1,0,53,0,18,6.64539,1.791759,0,0,1
0,0,26,0,14,6.086775,2.397895,0,1,0
0,0,31,0,14,6.204558,2.484907,0,1,0
1,0,63,0,14,6.956545,2.890372,0,1,0
1,36,43,0,14,6.148468,2.564949,1,0,0
1,40,38,0,14,5.966147,2.277267,1,0,0
0,60,31,0,14,7.189922,2.995732,0,1,0
1,25,34,1,16,5.703783,2.484907,0,1,0
0,60,35,0,14,7.090077,2.995732,0,1,0
0,40,35,0,14,6.077642,2.388763,0,1,0
0,40,42,0,12,5.991465,2.302585,1,0,0
1,40,21,0,14,5.991465,2.302585,0,1,0
0,40,35,0,12,6.173786,2.484907,0,1,0
1,40,28,0,12,6.784457,2.80336,1,0,0
1,40,30,0,14,6.463419,2.60269,0,1,0
1,40,46,0,12,5.886104,2.197225,1,0,0
1,40,22,0,12,6.3808,2.691921,0,1,0
0,40,40,0,16,7.558204,3.235143,1,0,0
0,40,43,0,16,6.429719,2.564949,1,0,0
0,16,19,1,14,5.170484,2.397895,0,1,0
0,40,26,0,14,6.040255,2.351375,0,1,0
1,36,32,0,14,6.440564,2.857045,1,0,0
0,44,35,0,14,5.924256,2.140066,0,1,0
1,40,32,0,12,5.991465,2.302585,1,0,0
1,0,26,0,14,5.998937,2.564949,0,1,0
1,0,32,0,14,6.228511,2.484907,0,1,0
1,40,31,0,16,6.55108,2.862201,1,0,0
1,0,64,0,10,6.55108,2.140066,1,0,0
1,0,61,0,12,6.268661,2.564949,1,0,0
0,0,43,0,12,6.907755,2.525729,1,0,0
0,0,39,0,11,5.703783,2.397895,1,0,0
1,30,57,1,12,6.081534,2.680336,0,0,1
1,12,16,1,10,4.589041,2.104134,0,1,0
1,40,57,0,14,6.541607,2.688528,1,0,0
1,40,57,0,12,7.458561,2.995732,1,0,0
1,0,37,0,14,5.991465,2.862201,0,1,0
1,0,66,0,16,7.38709,3.044523,1,0,0
1,0,37,0,12,6.453011,2.995732,0,1,0
1,30,42,1,12,6.579251,3.178054,0,0,1
1,0,53,0,12,7.800695,3.308717,1,0,0
1,0,55,0,16,6.64539,3.218876,0,0,1
1,40,27,0,16,6.461468,2.772589,0,1,0
0,0,49,0,14,7.146166,2.397895,0,0,1
0,40,39,0,12,6.39693,2.70805,1,0,0
0,40,38,0,12,6.633318,2.944439,1,0,0
0,25,21,1,12,5.4435,2.224623,0,1,0
1,40,53,0,12,7.122867,3.433987,0,1,0
1,0,51,0,12,6.175368,2.261763,1,0,0
1,0,22,1,14,5.918329,2.302585,0,1,0
1,0,57,0,18,7.06732,3.430433,1,0,0
1,0,59,0,12,6.684612,2.484907,1,0,0
1,10,19,1,12,4.465908,2.163323,0,1,0
1,35,18,0,12,6.764174,3.208826,0,1,0
1,20,17,1,10,5.298317,2.302585,0,1,0
1,24,24,1,14,6.728246,3.550192,1,0,0
1,24,49,1,16,6.29733,3.119277,0,0,1
1,40,42,0,14,6.461468,2.772589,0,0,1
1,40,35,0,14,6.232055,2.543176,1,0,0
1,40,57,0,12,6.126869,2.43799,1,0,0
1,40,59,0,12,6.173786,2.484907,1,0,0
1,40,31,0,12,6.144186,2.455306,1,0,0
1,0,31,0,14,6.287858,3.314186,1,0,0
1,0,60,0,12,6.827629,2.525729,0,0,1
1,40,34,0,12,7.272398,3.583519,0,1,0
1,40,38,0,12,5.937008,2.248129,1,0,0
1,40,49,0,14,6.536692,2.847812,1,0,0
1,4,22,1,12,3.543854,2.157559,0,1,0
1,15,20,1,12,5.010635,2.302585,0,1,0
1,40,39,0,14,5.937008,2.248129,0,1,0
1,40,40,0,12,6.131227,2.442347,0,0,1
1,40,60,0,16,7.044033,3.355153,0,0,1
1,0,50,0,14,6.134547,2.60269,1,0,0
1,0,44,0,22,7.967145,4.60507,1,0,0
1,40,49,0,12,5.966147,2.277267,1,0,0
1,20,35,1,11,5.298317,2.302585,1,0,0
1,40,30,0,12,5.768321,2.079442,0,1,0
1,48,55,0,14,6.356108,2.484907,1,0,0
1,8,32,1,14,4.382027,2.302585,1,0,0
1,25,19,1,12,5.43263,2.169054,0,1,0
1,40,44,0,9,4.445002,.7561221,0,0,1
1,40,24,0,10,6.253829,2.564949,0,0,1
1,38,24,0,12,6.163315,2.525729,0,1,0
1,0,34,0,12,6.907755,2.890372,1,0,0
1,40,35,0,14,6.194406,2.505526,1,0,0
0,25,20,1,14,5.250964,2.032088,0,1,0
0,40,51,0,14,7.326466,3.637586,1,0,0
0,40,29,0,12,6.173786,2.484907,0,1,0
0,40,41,0,14,6.633318,2.944439,0,0,1
0,40,40,0,14,6.253829,2.564949,0,1,0
0,20,21,1,14,5.192957,2.197225,0,1,0
0,40,46,0,12,6.984716,3.295837,0,1,0
0,40,49,0,16,6.040255,2.351375,0,1,0
1,40,45,0,12,6.194406,2.302585,0,1,0
1,40,24,0,14,5.991465,2.302585,0,1,0
1,0,28,0,14,6.482863,2.793616,1,0,0
1,40,31,0,14,6.77079,2.660259,1,0,0
1,0,31,0,16,6.327937,2.639057,1,0,0
1,0,26,0,12,5.857933,2.80336,1,0,0
1,0,23,0,14,6.047538,2.397895,0,1,0
0,36,30,0,16,6.822197,3.238678,0,0,1
1,40,51,0,12,6.194406,2.302585,1,0,0
1,0,36,0,18,6.715384,2.70805,0,0,1
1,0,19,1,14,5.010635,2.014903,0,1,0
1,84,58,0,12,7.321188,2.890372,1,0,0
1,0,45,0,12,6.093728,2.360854,1,0,0
1,40,25,0,14,6.173786,2.484907,0,1,0
1,40,24,0,14,6.779922,2.772589,0,1,0
1,0,50,0,11,6.684612,2.995732,1,0,0
1,0,29,0,11,5.794872,2.320425,0,1,0
0,40,51,0,14,6.291569,2.60269,1,0,0
0,0,44,0,14,6.54002,2.890372,1,0,0
1,30,22,1,14,5.652489,2.251292,0,1,0
1,30,19,1,14,5.541264,2.140066,0,1,0
1,0,45,1,12,5.521461,2.302585,1,0,0
1,2,24,1,12,3.178054,2.484907,0,1,0
1,30,53,1,14,6.167517,2.766319,0,0,1
1,35,44,0,14,6.246591,2.691243,1,0,0
1,10,16,1,9,4.283587,1.981001,0,1,0
1,0,35,0,18,6.682196,2.994732,1,0,0
1,40,35,0,16,6.363028,2.674149,0,1,0
0,40,25,0,16,7.495542,3.806663,0,1,0
1,0,38,0,16,6.717708,3.063391,0,1,0
1,40,24,0,14,5.991465,2.302585,0,1,0
1,35,24,0,16,5.953243,2.397895,0,1,0
1,40,38,0,16,6.683611,2.994732,0,1,0
1,40,55,0,12,6.309918,2.621039,1,0,0
1,40,29,0,12,5.991465,2.302585,1,0,0
1,30,27,1,14,5.886104,2.484907,1,0,0
1,25,37,0,12,5.329089,2.110213,0,0,1
1,55,34,0,10,7.003066,2.995732,0,0,1
1,0,60,0,14,6.434659,2.923162,1,0,0
1,16,17,1,11,5.020718,2.248129,0,1,0
0,15,16,1,10,5.015623,2.307573,0,1,0
1,32,53,1,10,5.950643,2.484907,1,0,0
1,40,59,0,12,6.779922,3.091043,1,0,0
0,0,56,0,14,6.763169,2.995732,0,0,1
0,40,59,0,12,6.126869,2.43799,1,0,0
0,30,24,1,14,5.703783,2.302585,0,1,0
1,30,46,0,14,5.44889,2.047693,1,0,0
1,40,48,0,14,7.390182,3.701302,1,0,0
1,27,23,1,12,5.304051,2.008214,0,1,0
1,40,19,0,12,6.59578,2.906901,0,1,0
1,40,18,0,12,6.173786,2.484907,0,1,0
1,24,37,0,12,5.817111,2.639057,1,0,0
1,31,50,1,12,5.603041,2.169054,1,0,0
1,0,40,0,18,6.594085,2.995732,1,0,0
1,40,40,0,12,6.579251,2.890372,0,0,1
1,8,36,1,16,4.718499,2.639057,1,0,0
1,0,39,0,14,6.476973,3.526361,1,0,0
1,32,54,1,14,6.030685,2.564949,1,0,0
1,40,55,0,12,6.905252,3.044523,1,0,0
1,0,62,0,14,6.214608,2.197225,1,0,0
1,36,57,0,10,5.900992,2.317474,1,0,0
0,40,41,0,12,6.779922,3.091043,1,0,0
0,15,16,1,9,5.105946,2.397895,0,1,0
0,20,31,1,14,5.881092,2.885359,0,1,0
1,20,33,1,12,5.327876,1.619388,1,0,0
1,0,40,0,14,7.510387,3.332205,1,0,0
1,52,36,0,12,6.946976,2.995732,1,0,0
1,40,30,0,14,6.633318,2.944439,1,0,0
1,40,23,0,14,6.907755,3.044523,1,0,0
1,0,50,0,16,6.945051,2.995732,1,0,0
1,0,22,0,14,6.645091,2.529721,0,1,0
1,0,48,0,12,6.763169,3.091043,1,0,0
1,40,49,0,12,6.39693,2.70805,1,0,0
1,40,31,0,12,6.662366,2.973487,1,0,0
1,40,51,0,12,6.684612,2.995732,1,0,0
1,45,42,0,16,7.064759,3.258096,1,0,0
0,10,20,1,14,4.60517,2.302585,0,1,0
0,0,43,0,11,6.39693,2.397895,0,1,0
0,40,53,0,12,6.684612,2.995732,0,0,1
0,40,31,0,14,6.573122,2.884242,0,0,1
0,40,34,0,7.5,6.684612,2.995732,0,0,1
1,35,34,0,14,5.953243,2.397895,0,1,0
0,40,43,0,14,6.086775,2.397895,0,0,1
0,0,49,0,14,6.55108,2.564949,0,1,0
0,40,28,0,12,6.2106,2.521721,1,0,0
0,40,60,0,12,6.016157,2.327278,1,0,0
1,40,28,0,7.5,6.152733,2.302585,0,1,0
1,40,26,0,12,5.991465,2.302585,0,1,0
0,0,36,0,12,7.273787,2.862201,1,0,0
0,30,18,1,11,5.382199,1.981001,0,1,0
1,40,50,0,12,6.418365,2.639057,1,0,0
1,40,28,0,14,6.625923,2.937043,0,1,0
1,40,25,0,12,6.633318,2.944439,0,1,0
1,40,20,0,14,6.380123,2.691243,0,1,0
0,0,53,0,12,6.035481,2.287472,0,0,1
0,36,29,0,9,5.611667,2.028148,0,1,0
1,0,24,1,12,5.010635,2.302585,0,1,0
1,0,23,0,12,6.733402,2.995732,1,0,0
0,0,35,0,12,6.963842,3.044523,1,0,0
0,40,52,0,12,6.173786,2.484907,1,0,0
1,40,38,0,2.5,6.291569,2.60269,0,1,0
1,70,25,0,7.5,6.55108,2.302585,0,1,0
0,0,38,0,12,6.907755,2.351375,0,0,1
0,32,34,1,12,6.356108,2.890372,0,1,0
1,40,34,0,14,6.620073,2.75684,1,0,0
1,25,22,1,12,5.42164,2.085672,0,1,0
1,40,32,0,12,6.39693,2.70805,1,0,0
1,40,29,0,16,6.063785,2.374906,1,0,0
1,40,56,0,12,6.214608,2.525729,0,0,1
1,40,51,0,11,6.946976,3.258096,1,0,0
1,15,34,1,12,5.030438,2.322388,0,1,0
0,0,32,0,14,7.050851,2.944439,0,1,0
1,40,47,0,14,6.228905,2.540026,1,0,0
1,15,17,1,10,4.932674,2.224623,0,1,0
1,35,28,0,12,6.194406,2.639057,0,0,1
1,40,33,0,10,5.991465,2.302585,1,0,0
1,40,33,0,10,6.086775,2.397895,1,0,0
1,0,59,0,12,6.214608,2.890372,0,0,1
1,15,50,1,14,5.273,2.564949,1,0,0
1,40,55,0,12,6.522093,2.833213,1,0,0
1,40,51,0,12,6.539008,2.850128,0,0,1
1,40,24,0,12,6.192771,2.503892,0,1,0
1,0,49,0,16,5.703783,2.917771,0,0,1
1,0,57,0,18,7.73587,4.010238,1,0,0
1,40,60,0,12,6.992096,3.303217,1,0,0
1,40,49,0,14,6.684612,2.995732,1,0,0
1,40,22,0,14,5.991465,2.302585,0,1,0
1,40,75,0,12,6.253829,2.564949,1,0,0
1,45,29,0,14,7.20971,3.218876,1,0,0
0,40,52,0,12,6.39693,2.70805,1,0,0
1,40,47,0,14,7.272398,3.583519,1,0,0
1,40,22,0,12,6.39693,2.70805,0,1,0
1,37,50,0,12,6.249975,2.639057,1,0,0
0,8,20,1,12,4.158883,2.079442,0,1,0
1,40,46,0,16,6.461468,2.772589,1,0,0
1,40,45,0,12,6.971669,3.282789,1,0,0
1,40,25,0,12,6.152733,2.463853,1,0,0
1,0,30,0,18,6.253829,2.564949,0,0,1
1,0,20,1,14,5.521461,2.302585,0,1,0
1,40,46,0,14,6.887553,3.198673,0,0,1
0,0,62,0,12,7.050123,2.355178,0,0,1
0,0,34,0,12,6.867974,3.091043,0,1,0
0,0,34,0,12,5.703783,2.656757,0,1,0
1,45,32,0,14,6.738389,2.931727,1,0,0
0,30,28,1,12,5.926926,2.525729,0,1,0
0,35,48,0,14,5.752573,2.197225,0,0,1
0,40,40,0,14,6.39693,2.70805,1,0,0
0,11,44,1,14,4.406109,2.008214,0,1,0
0,40,34,0,12,6.016157,2.327278,0,1,0
0,40,47,0,10,6.131227,2.442347,0,0,1
0,0,48,0,18,7.233174,3.951244,1,0,0
0,40,57,0,14,6.380123,2.691243,0,0,1
1,36,45,0,16,7.41216,3.828641,1,0,0
0,0,38,0,14,5.768321,2.327278,1,0,0
1,38,28,0,12,5.940171,2.302585,0,1,0
1,40,27,0,12,5.991465,2.302585,0,1,0
1,38,29,0,12,5.834811,2.197225,0,1,0
1,35,29,0,12,5.634789,2.079442,0,1,0
1,40,49,0,12,7.015712,3.218876,0,0,1
1,40,45,0,12,5.991465,2.302585,0,0,1
1,40,60,0,12,6.966024,2.944439,1,0,0
1,40,60,0,12,6.725034,2.833213,1,0,0
1,0,47,0,12,6.39693,2.995732,0,0,1
